,video_name,transcript,Comment (на документ),start,end,glosses,speaker,is_train
218,RSLM-m2-s44-d-seg7,По той же трубе по которой влезал.,,12.97,15.01,тот.же труба CLF:человек:лезть был ?,s44,False
219,RSLM-m2-s44-d-seg8,Аккуратно карабкается.,,15.03,17.917,карабкаться карабкаться аккуратно карабкаться CLF:человек:влезть,s44,False
220,RSLM-m2-s44-d-seg9,Влез.,,17.917,18.667,CLF:человек:влезть подоконник удалось,s44,False
221,RSLM-m2-s44-d-seg10,Получилось.,,18.667,19.567,удалось,s44,False
222,RSLM-m2-s44-d-seg11,Канарейка качается.,,19.91,21.94,INDX качаться качаться сзади,s44,False
223,RSLM-m2-s44-d-seg12,Сидит спиной к окну.,,21.94,24.41,CLF:человек:сидеть CLF:человек:сидеть окно сзади,s44,False
224,RSLM-m2-s44-d-seg13,Качается.,,24.417,26.687,качаться кот,s44,False
225,RSLM-m2-s44-d-seg14,Кот смотрит на неё.,,26.69,28.3,руки.на.поясе руки.на.поясе следить.глаза,s44,False
226,RSLM-m2-s44-d-seg15,Доволен.,,28.308,29.138,руки.на.поясе доволен качать.палец,s44,False
227,RSLM-m2-s44-d-seg16,Качает пальцем.,,29.138,31.198,руки.на.поясе качать.палец кот,s44,False
228,RSLM-m2-s44-d-seg17,Кот [довольный],,31.198,31.632,руки.на.поясе кот держаться,s44,False
229,RSLM-m2-s44-d-seg18,Канарейка обернулась.,,31.632,32.112,держаться испугаться,s44,False
230,RSLM-m2-s44-d-seg19,Испугалась.,,32.112,32.792,испугаться CLF:человек:метаться,s44,False
231,RSLM-m2-s44-d-seg20,Мечется.,,32.792,34.032,CLF:человек:метаться судьба,s44,False
232,RSLM-m2-s44-d-seg21,Оказалось.,,34.032,34.812,судьба дверь.открыться дверь.открыться,s44,False
233,RSLM-m2-s44-d-seg22,Дверь открыта.,,34.812,35.61,дверь.открыться дверь.открыться,s44,False
234,RSLM-m2-s44-d-seg23,Кот и канарейка вбежали.,,35.61,38.27,кот канарейка стена CLF:человек:войти уйти,s44,False
235,RSLM-m2-s44-d-seg24,Следующий кадр.,,38.274,38.604,следующий кадр кот,s44,False
236,RSLM-m2-s44-d-seg25,Кот гонится.,,38.61,40.07,? гнаться,s44,False
237,RSLM-m2-s44-d-seg26,Бабушка с зонтиком,,40.2,42.75,зонт зонт,s44,False
238,RSLM-m2-s44-d-seg27,Палка деревянная превратилась в зонтик.,,42.98,45.51,палка деревянный превратиться зонт зонт бабушка,s44,False
239,RSLM-m2-s44-d-seg28,Его бабушка.,,45.51,46.78,POSS дом дом,s44,False
240,RSLM-m2-s44-d-seg29,Дома живёт.,,46.78,47.58,дом жить INDX,s44,False
241,RSLM-m2-s44-d-seg30,Его хозяйка подошла.,,47.59,48.68,дом CLF:человек:ходить подойти,s44,False
242,RSLM-m2-s44-d-seg31,,,48.68,48.692,бабушка,s44,False
243,RSLM-m2-s44-d-seg32,Бабушка в очках.,,48.7,49.91,очки,s44,False
244,RSLM-m2-s44-d-seg33,Волосы седые.,,50.02,50.852,волосы волосы белый волосы чепчик,s44,False
245,RSLM-m2-s44-d-seg34,Чепчик.,,50.852,51.452,чепчик,s44,False
246,RSLM-m2-s44-d-seg35,Бьёт.,,51.631,52.901,бить кот,s44,False
247,RSLM-m2-s44-d-seg36,Кот упал.,,52.92,54.13,окно CLF:человек:упасть,s44,False
248,RSLM-m2-s44-d-seg37,Опять!,,54.18,55.18,опять,s44,False
249,RSLM-m2-s44-d-seg38,Руки в боки.,,55.241,55.71,руки.на.пояс руки.на.пояс,s44,False
250,RSLM-m2-s44-d-seg39,Кот злится.,,55.71,57.35,руки.на.пояс раздражаться кот птица,s44,False
251,RSLM-m2-s44-d-seg40,Птица идёт.,,57.35,58.101,руки.на.пояс CLF:человек:идти сидеть сидеть,s44,False
252,RSLM-m2-s44-d-seg41,Смотрит на него сверху.,,58.101,59.011,сидеть сидеть довольный,s44,False
253,RSLM-m2-s44-d-seg42,Довольна.,,59.011,59.85,сидеть довольный,s44,False
254,RSLM-m2-s44-d-seg43,Есть защита.,,59.85,60.92,сидеть защита есть,s44,False
255,RSLM-m2-s44-d-seg44,Руки в боки.,,60.921,61.891,руки.на.пояс INDX,s44,False
256,RSLM-m2-s44-d-seg45,Кот #,,61.903,62.683,кот,s44,False
257,RSLM-m2-s54-d-seg1,То же самое окно.,,0.0,1.93,INDX окно тот.же,s54,True
258,RSLM-m2-s54-d-seg2,В клетке поёт канарейка.,,1.95,4.8,клетка клетка к-а-н-а-р-е-й-к-а петь петь CLF:человек:качаться,s54,True
259,RSLM-m2-s54-d-seg3,Качается на качелях.,,4.8,7.55,CLF:человек:качаться верёвка верёвка верёвка перекладка качаться,s54,True
260,RSLM-m2-s54-d-seg4,Поёт.,,7.56,8.23,петь петь верёвка CLF:человек:качаться,s54,True
261,RSLM-m2-s54-d-seg5,Качается.,,8.23,9.03,верёвка CLF:человек:качаться,s54,True
262,RSLM-m2-s54-d-seg6,Хвост короткий.,,9.03,9.96,хвост короткий,s54,True
263,RSLM-m2-s54-d-seg7,Качается.,,9.982,11.362,качаться верёвка CLF:человек:качаться,s54,True
264,RSLM-m2-s54-d-seg8,Качается.,,11.362,13.36,верёвка CLF:человек:качаться,s54,True
265,RSLM-m2-s54-d-seg9,Кот карабкается по трубе.,,13.36,18.512,кот карабкаться п-о труба труба карабкаться карабкаться подоконник CLF:человек:влезть,s54,True
266,RSLM-m2-s54-d-seg10,Влез на подоконник.,,18.512,19.572,подоконник CLF:человек:влезть,s54,True
267,RSLM-m2-s54-d-seg11,Руки в боки.,,19.579,20.579,руки.на.пояс руки.на.пояс отлично,s54,True
268,RSLM-m2-s54-d-seg12,Отлично!,,20.579,21.19,руки.на.пояс отлично птица,s54,True
269,RSLM-m2-s54-d-seg13,Птица поёт.,,21.19,22.03,руки.на.пояс птица петь рука.на.пояс махать,s54,True
270,RSLM-m2-s54-d-seg14,Кот машет рукой.,,22.03,23.45,рука.на.пояс махать птица,s54,True
271,RSLM-m2-s54-d-seg15,Птица качается по-прежнему.,,23.49,26.21,так.же верёвка CLF:человек:качаться качаться,s54,True
272,RSLM-m2-s54-d-seg16,Испугалась.,,26.22,26.94,клетка клетка,s54,True
273,RSLM-m2-s54-d-seg17,Мечется по клетке.,,26.94,28.75,клетка CLF:человек:метаться,s54,True
274,RSLM-m2-s54-d-seg18,В панике.,,28.752,29.392,клетка паника тоже,s54,True
275,RSLM-m2-s54-d-seg19,Мечется.,,29.4,30.222,клетка CLF:человек:метаться паника,s54,True
276,RSLM-m2-s54-d-seg20,Паника.,,30.222,30.58,паника,s54,True
277,RSLM-m2-s54-d-seg21,И успела.,,30.58,31.362,и успеть дверь открыть.дверь,s54,True
278,RSLM-m2-s54-d-seg22,Открыла дверь.,,31.362,31.692,дверь открыть.дверь CLF:человек:убежать,s54,True
279,RSLM-m2-s54-d-seg23,Выбежала.,,31.692,32.542,дверь CLF:человек:убежать клетка убежать,s54,True
280,RSLM-m2-s54-d-seg24,Убежала.,,32.542,33.172,убежать всё,s54,True
281,RSLM-m2-s54-d-seg25,Всё.,,33.172,33.702,всё,s54,True
282,RSLM-m2-s54-d-seg26,Кот тоже вошёл в дом.,,33.71,36.26,кот тоже окно CLF:человек:войти дом дом,s54,True
283,RSLM-m2-s54-d-seg27,Туда вбежал.,,36.28,37.97,ладно бежать,s54,True
284,RSLM-m2-s54-d-seg28,? Кот снова выпал из того же окна.,,38.08,41.98,окно CLF:человек:войти кот опять тот.же тот.же и-з окно CLF:человек:выпасть,s54,True
285,RSLM-m2-s54-d-seg29,Бабушка в чепчике держит зонтик и выглядывает.,,42.0,44.96,чепчик зонтик подоконник держать,s54,True
286,RSLM-m2-s54-d-seg30,Ругается.,,44.972,46.522,ругаться,s54,True
287,RSLM-m2-s54-d-seg31,Всё.,,46.582,48.082,всё,s54,True
288,RSLM-m2-s57-d-seg1,Маленькая канарейка сидит в клетке.,,2.212,6.52,канарейка птица маленький маленький к-а-н-а-р-е-й-к-а клетка клетка CLF:человек:сидеть держаться держаться,s57,True
289,RSLM-m2-s57-d-seg2,Сидит на перекладине.,,6.52,7.13,держаться держаться INDX,s57,True
290,RSLM-m2-s57-d-seg3,Сидит спиной.,,7.172,9.322,спина держаться CLF:человек:сидеть,s57,True
291,RSLM-m2-s57-d-seg4,Качается.,,9.334,10.264,качаться петь,s57,True
292,RSLM-m2-s57-d-seg5,Поёт.,,10.264,11.594,петь качаться качаться,s57,True
293,RSLM-m2-s57-d-seg6,Качается.,,11.594,14.644,качаться качаться кот,s57,True
294,RSLM-m2-s57-d-seg7,Кот подкрадывается.,,14.65,16.874,подкрадываться карабкаться,s57,True
295,RSLM-m2-s57-d-seg8,Карабкается по трубе.,,16.88,19.09,труба карабкаться,s57,True
296,RSLM-m2-s57-d-seg9,Влез на окно.,,19.1,20.69,CLF:человек:влезть подоконник окно,s57,True
297,RSLM-m2-s57-d-seg10,Стоит сзади.,,20.73,21.81,,s57,True
298,RSLM-m2-s57-d-seg11,Качает пальцем.,,21.854,23.054,качать.палец,s57,True
299,RSLM-m2-s57-d-seg12,Качается на качелях.,,23.084,25.374,качаться качаться качать.палец,s57,True
300,RSLM-m2-s57-d-seg13,Качает пальцем.,,25.374,26.704,качаться качать.палец качаться,s57,True
301,RSLM-m2-s57-d-seg14,Качается на кочелях.,,26.704,28.534,качаться качаться клетка,s57,True
302,RSLM-m2-s57-d-seg15,Мечется по клетке.,,28.69,30.27,качаться клетка CLF:человек:метаться,s57,True
303,RSLM-m2-s57-d-seg16,Выбежала через дверь.,,30.27,32.59,клетка дверь.открыться CLF:человек:метаться CLF:человек:выбежать,s57,True
304,RSLM-m2-s57-d-seg17,Убежала.,,32.602,33.072,убежать,s57,True
305,RSLM-m2-s57-d-seg18,Кот бежит.,,33.08,33.99,бежать,s57,True
306,RSLM-m2-s57-d-seg19,Убежала.,,33.998,35.02,убежать,s57,True
